id,case_number,date,block,iucr_code,primary_type,description,location_desc,arrest,domestic,beat_num,district_code,ward_no,community_code,fbi_code,x_coordinate,y_coordinate,year,date_of_update,latitude,longitude,location
10001626,IH339593,12/25/2017 12:16,64XX N COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,True,False,121,16,28.0,3.0,09,1180413.0,1920535.0,2017,01/07/2018 12:16,41.73168245,-87.50634598,"(41.73168245, -87.50634598)"
10001627,UZ764474,04/25/2015 18:37,32XX W PULASKI RD,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,False,False,712,11,20.0,39.0,10,1157233.0,1858762.0,2015,04/26/2015 18:37,41.88474967,-87.52291359,"(41.88474967, -87.52291359)"
10001628,TB111174,08/28/2021 15:25,42XX N DIVISION ST,0460,BATTERY,SIMPLE,OTHER,False,False,212,12,36.0,9.0,07,1171883.0,,2021,09/27/2021 15:25,41.91713148,-87.56128911,"(41.91713148, -87.56128911)"
10001629,FU160186,09/03/2019 13:32,11XX S PULASKI RD,0730,THEFT,SHOPLIFTING,,False,False,212,7,9.0,56.0,01A,1172619.0,1917620.0,2019,09/06/2019 13:32,,-87.7590359,"(41.76798752, -87.7590359)"
10001630,RU298221,08/25/2023 23:50,59XX E PULASKI RD,0910,VANDALISM,CRIMINAL DAMAGE,COMMERCIAL / BUSINESS OFFICE,False,False,122,8,15.0,15.0,16,1170735.0,1926073.0,2023,09/06/2023 23:50,41.84212632,-87.70287613,"(41.84212632, -87.70287613)"
10001631,ZV018315,01/22/2023 04:08,44XX W CLARK ST,0750,THEFT,THEFT $500 AND UNDER,VEHICLE NON-COMMERCIAL,True,True,1611,4,28.0,71.0,09,1154184.0,1906062.0,2023,01/28/2023 04:08,41.84356896,-87.53919735,"(41.84356896, -87.53919735)"
10001632,FZ642693,10/27/2022 19:40,96XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,OTHER,False,False,2211,17,28.0,50.0,04A,1191664.0,1858193.0,2022,11/08/2022 19:40,41.79314685,-87.67670714,"(41.79314685, -87.67670714)"
10001633,XB396488,08/04/2017 22:28,77XX W COTTAGE GROVE AVE,1310,NARCOTICS,POSS: COCAINE,COMMERCIAL / BUSINESS OFFICE,False,False,521,14,25.0,40.0,03,1197806.0,1878447.0,2017,08/07/2017 22:28,41.74778438,-87.56017155,"(41.74778438, -87.56017155)"
10001634,QB588543,10/31/2022 20:46,7XX E COTTAGE GROVE AVE,2830,CRIMINAL TRESPASS,TO RESIDENCE,,True,True,122,3,32.0,32.0,02,1184051.0,1870992.0,2022,11/25/2022 20:46,41.95052065,-87.79073511,"(41.95052065, -87.79073511)"
10001635,JM335995,12/08/2020 10:36,63XX W DIVISION ST,0510,ASSAULT,AGGRAVATED: HANDGUN,CTA TRAIN,True,False,111,6,48.0,77.0,01A,1177189.0,1919349.0,2020,01/06/2021 10:36,41.74441526,-87.71964241,"(41.74441526, -87.71964241)"
10001636,RQ727633,07/11/2021 19:55,21XX S CLARK ST,0740,THEFT,THEFT OVER $500,PARK PROPERTY,False,False,113,3,5.0,52.0,04B,1197426.0,1894641.0,2021,08/08/2021 19:55,41.93191824,-87.63676053,"(41.93191824, -87.63676053)"
10001637,UR172633,01/21/2022 13:08,17XX W NORTH AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE(NON.RESID.),False,True,311,20,6.0,33.0,16,1178966.0,1871585.0,2022,02/10/2022 13:08,41.7092647,-87.73910564,
10001638,BM995806,08/20/2019 20:28,72XX W COTTAGE GROVE AVE,0800,ARSON,AGGRAVATED,VEHICLE NON-COMMERCIAL,False,False,2511,25,14.0,8.0,11,1180593.0,1867108.0,2019,09/10/2019 20:28,41.69791708,-87.54411901,"(41.69791708, -87.54411901)"
10001639,DZ376149,02/10/2023 12:28,12XX E DIVISION ST,2830,CRIMINAL TRESPASS,TO RESIDENCE,ALLEY,False,False,1811,22,33.0,39.0,20,1175471.0,1877657.0,2023,02/18/2023 12:28,41.6932701,-87.788958,"(41.6932701, -87.788958)"
10001640,II011066,01/07/2018 21:26,70XX E MADISON ST,0620,BURGLARY,UNLAWFUL ENTRY,BAR OR TAVERN,False,False,2211,12,6.0,35.0,07,1162979.0,1909967.0,2018,02/04/2018 21:26,41.88505841,-87.77909311,"(41.88505841, -87.77909311)"
10001641,XP078456,03/17/2021 17:39,64XX W DIVISION ST,1200,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,False,False,312,8,2.0,73.0,03,1197725.0,1874700.0,2021,04/09/2021 17:39,,,"(41.90367548, -87.75052374)"
10001642,DI294242,06/09/2022 15:14,43XX S STATE ST,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,False,411,10,38.0,53.0,10,1155762.0,,2022,06/20/2022 15:14,41.79501145,-87.79453338,"(41.79501145, -87.79453338)"
10001643,IE857098,05/04/2016 06:46,71XX E CHICAGO AVE,0312,ROBBERY,ARMED: HANDGUN,STREET,True,False,411,11,49.0,64.0,19,1158136.0,1881731.0,2016,05/13/2016 06:46,41.80249366,-87.50579358,"(41.80249366, -87.50579358)"
10001644,YT012912,09/05/2016 20:52,68XX E BROADWAY,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1011,24,36.0,53.0,05,1183920.0,1925247.0,2016,09/23/2016 20:52,,-87.68002507,"(41.71938714, -87.68002507)"
10001645,TN095597,12/03/2017 19:57,78XX W FULLERTON AVE,0910,VANDALISM,CRIMINAL DAMAGE,,True,False,121,2,43.0,45.0,07,1197225.0,1895609.0,2017,12/04/2017 19:57,41.93117007,-87.79860221,"(41.93117007, -87.79860221)"
10001646,DC647005,06/16/2018 07:19,42XX W COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1611,4,17.0,1.0,03,1178819.0,1877941.0,2018,07/02/2018 07:19,,-87.65361158,"(41.84545712, -87.65361158)"
10001647,VL137243,07/11/2021 12:49,60XX W FULLERTON AVE,1200,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,HOSPITAL BUILDING/GROUNDS,False,False,212,22,7.0,40.0,04B,1197727.0,1890102.0,2021,08/01/2021 12:49,41.93311478,-87.74420831,"(41.93311478, -87.74420831)"
10001648,KG723080,12/01/2022 07:25,71XX S MADISON ST,1240,NARCOTICS,POSS: HEROIN(WHITE),HOSPITAL BUILDING/GROUNDS,False,False,912,18,24.0,76.0,14,1171513.0,1889514.0,2022,12/27/2022 07:25,41.71126009,-87.65173546,"(41.71126009, -87.65173546)"
10001649,UB713618,01/03/2016 19:02,36XX S PULASKI RD,0910,VANDALISM,CRIMINAL DAMAGE,APARTMENT,False,False,712,3,42.0,59.0,17,1173753.0,1884895.0,2016,01/29/2016 19:02,41.71797316,-87.70600545,"(41.71797316, -87.70600545)"
10001650,KL690714,01/07/2018 19:26,81XX E BROADWAY,0486,BATTERY,DOMESTIC BATTERY AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",True,True,621,10,11.0,43.0,04A,1197366.0,1880893.0,2018,01/30/2018 19:26,,-87.66145653,"(41.782877, -87.66145653)"
10001651,SP013094,09/13/2017 10:19,26XX E NORTH AVE,0750,THEFT,THEFT $500 AND UNDER,PARKING LOT / GARAGE(NON.RESID.),False,False,2211,9,23.0,30.0,26,1178478.0,1902332.0,2017,10/08/2017 10:19,41.95681713,-87.63531864,"(41.95681713, -87.63531864)"
10001652,XU825060,08/11/2022 21:51,3XX W MICHIGAN AVE,0750,THEFT,THEFT $500 AND UNDER,OTHER,False,True,711,22,4.0,,19,1180279.0,1882063.0,2022,08/26/2022 21:51,41.76033105,-87.65283443,"(41.76033105, -87.65283443)"
10001653,FM222888,01/30/2022 12:00,28XX S ASHLAND AVE,0740,THEFT,THEFT OVER $500,HOSPITAL BUILDING/GROUNDS,True,False,321,5,10.0,24.0,16,1160239.0,1926107.0,2022,02/19/2022 12:00,41.72104827,-87.61297093,"(41.72104827, -87.61297093)"
10001654,BS741916,07/04/2022 09:42,73XX W HALSTED ST,0460,BATTERY,SIMPLE,GAS STATION,True,False,311,7,44.0,25.0,17,1199324.0,1859556.0,2022,07/10/2022 09:42,41.78032888,-87.57370431,"(41.78032888, -87.57370431)"
10001655,FF283029,01/04/2020 08:30,85XX E GRAND AVE,2830,CRIMINAL TRESPASS,TO RESIDENCE,"SCHOOL, PUBLIC, BUILDING",False,False,2511,2,17.0,67.0,05,1188613.0,1863223.0,2020,01/05/2020 08:30,41.98727773,-87.55935821,"(41.98727773, -87.55935821)"
10001656,VF322750,10/08/2023 16:00,12XX E GRAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,1121,16,32.0,32.0,14,1167786.0,1891504.0,2023,10/29/2023 16:00,41.91813613,-87.51371025,"(41.91813613, -87.51371025)"
10001657,ER731429,04/05/2019 19:39,74XX E COTTAGE GROVE AVE,0750,THEFT,THEFT $500 AND UNDER,RESIDENCE,False,False,221,16,48.0,68.0,02,1170040.0,,2019,04/11/2019 19:39,41.70317492,-87.61831971,"(41.70317492, -87.61831971)"
10001658,YS448752,10/11/2022 13:29,66XX N FULLERTON AVE,0740,THEFT,THEFT OVER $500,RETAIL STORE,True,False,912,10,31.0,32.0,18,1164854.0,1905332.0,2022,11/08/2022 13:29,41.82598911,-87.70890045,
10001659,TH194217,05/28/2017 10:07,66XX N PULASKI RD,0730,THEFT,SHOPLIFTING,APARTMENT,False,False,811,19,31.0,16.0,07,1180851.0,1865529.0,2017,06/26/2017 10:07,41.69547566,-87.55731626,"(41.69547566, -87.55731626)"
10001660,FP640985,11/29/2021 16:44,19XX S NORTH AVE,0650,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,521,20,37.0,60.0,17,1174048.0,1853119.0,2021,12/11/2021 16:44,41.864992,-87.53757253,"(41.864992, -87.53757253)"
10001661,UE340150,05/18/2020 03:41,86XX S GRAND AVE,0610,BURGLARY,FORCIBLE ENTRY,GAS STATION,False,False,612,22,35.0,53.0,08A,1154092.0,1858463.0,2020,05/31/2020 03:41,41.70927744,-87.63628756,"(41.70927744, -87.63628756)"
10001662,FB392147,12/31/2023 09:44,9XX N CLARK ST,2830,CRIMINAL TRESPASS,TO RESIDENCE,CTA BUS,False,False,911,12,11.0,15.0,07,1196653.0,1903342.0,2023,01/30/2024 09:44,41.92357341,-87.58109218,"(41.92357341, -87.58109218)"
10001663,LH976574,11/17/2022 22:25,56XX W WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,711,11,41.0,57.0,16,1161613.0,1905253.0,2022,12/17/2022 22:25,41.87412644,-87.56228195,"(41.87412644, -87.56228195)"
10001664,FE370161,02/22/2015 02:30,76XX W STATE ST,0800,ARSON,AGGRAVATED,RESTAURANT,False,False,221,17,35.0,31.0,03,1160168.0,1901149.0,2015,03/22/2015 02:30,41.98412307,-87.5802656,"(41.98412307, -87.5802656)"
10001665,YO477107,05/29/2020 22:28,40XX N DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,CONVENIENCE STORE,True,False,411,17,46.0,77.0,13,1172985.0,1915248.0,2020,06/15/2020 22:28,41.93493416,-87.58133024,"(41.93493416, -87.58133024)"
10001666,FU971401,01/30/2023 17:57,11XX S NORTH AVE,0510,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,False,False,1511,7,2.0,70.0,05,1158839.0,1928621.0,2023,02/26/2023 17:57,41.8591168,-87.61996756,"(41.8591168, -87.61996756)"
10001667,GE501712,09/01/2023 16:18,17XX N STATE ST,2830,CRIMINAL TRESPASS,TO RESIDENCE,PARK PROPERTY,True,False,1811,8,32.0,24.0,26,1154965.0,1863422.0,2023,09/11/2023 16:18,41.7662424,-87.58282167,"(41.7662424, -87.58282167)"
10001668,ST469023,11/25/2016 17:17,15XX E WESTERN AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1411,22,40.0,28.0,15,1176751.0,1914194.0,2016,11/27/2016 17:17,41.8147611,-87.53284205,"(41.8147611, -87.53284205)"
10001669,OS961884,05/23/2021 11:23,60XX E COTTAGE GROVE AVE,1200,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,False,False,911,14,35.0,38.0,02,1152725.0,1920325.0,2021,06/22/2021 11:23,41.94424308,-87.59179707,"(41.94424308, -87.59179707)"
10001670,UM423655,08/01/2023 09:30,17XX E CLARK ST,0740,THEFT,THEFT OVER $500,GAS STATION,False,False,2011,12,18.0,37.0,16,1150667.0,1896125.0,2023,08/07/2023 09:30,41.87755893,-87.72581803,"(41.87755893, -87.72581803)"
10001671,QU307596,05/09/2018 01:44,52XX N BROADWAY,0850,DECEPTIVE PRACTICE,FRAUD,APARTMENT,False,False,1221,2,30.0,27.0,06,1169508.0,1892624.0,2018,05/28/2018 01:44,41.97885362,-87.76659099,"(41.97885362, -87.76659099)"
10001672,KG505300,06/03/2016 16:53,82XX W PULASKI RD,1020,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESTAURANT,False,False,311,14,3.0,18.0,15,1183158.0,1911861.0,2016,06/14/2016 16:53,41.79695333,-87.78078779,"(41.79695333, -87.78078779)"
10001673,IN763381,09/26/2015 21:02,99XX S DIVISION ST,1310,NARCOTICS,POSS: COCAINE,OTHER,True,False,1022,25,17.0,42.0,04A,1184108.0,1927877.0,2015,10/14/2015 21:02,41.91665003,-87.72471547,"(41.91665003, -87.72471547)"
10001674,IH460077,12/30/2021 14:04,66XX E BROADWAY,1310,NARCOTICS,POSS: COCAINE,HOSPITAL BUILDING/GROUNDS,True,False,1911,20,36.0,65.0,13,1159034.0,1887977.0,2021,01/03/2022 14:04,41.90155921,-87.74175773,"(41.90155921, -87.74175773)"
10001675,KX655819,08/06/2017 22:54,45XX W COTTAGE GROVE AVE,0750,THEFT,THEFT $500 AND UNDER,APARTMENT,False,False,122,12,20.0,11.0,19,1152563.0,1856755.0,2017,08/21/2017 22:54,41.79916327,-87.65816503,"(41.79916327, -87.65816503)"
10001676,FC563235,12/31/2022 22:02,67XX S CICERO AVE,0460,BATTERY,SIMPLE,ALLEY,False,False,2011,25,26.0,40.0,15,1184726.0,1893098.0,2022,01/13/2023 22:02,41.7616262,-87.69958068,"(41.7616262, -87.69958068)"
10001677,UI678399,10/29/2022 19:02,60XX N NORTH AVE,0740,THEFT,THEFT OVER $500,CTA TRAIN,False,True,1811,1,2.0,20.0,03,1187375.0,1881934.0,2022,11/17/2022 19:02,41.69587542,-87.53123521,"(41.69587542, -87.53123521)"
10001678,XJ267208,12/15/2015 08:52,60XX W NORTH AVE,0560,ASSAULT,SIMPLE,,False,False,412,20,8.0,47.0,17,1157813.0,1888491.0,2015,01/13/2016 08:52,41.98602312,-87.50594176,"(41.98602312, -87.50594176)"
10001679,WW253140,03/22/2015 16:18,27XX S WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,,False,False,221,14,17.0,74.0,04B,1195944.0,1857613.0,2015,04/09/2015 16:18,41.82673047,-87.57228615,"(41.82673047, -87.57228615)"
10001680,SY748336,07/31/2019 18:33,5XX S BROADWAY,0750,THEFT,THEFT $500 AND UNDER,,False,False,412,20,36.0,24.0,11,1182388.0,1885620.0,2019,08/22/2019 18:33,41.95172059,-87.74219777,"(41.95172059, -87.74219777)"
10001681,JR521900,08/12/2021 13:20,80XX E CLARK ST,1110,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,BAR OR TAVERN,False,True,611,11,37.0,47.0,09,1178463.0,1889040.0,2021,08/19/2021 13:20,41.861708,-87.69056087,
10001682,HJ979581,03/25/2018 22:04,71XX W MADISON ST,0312,ROBBERY,ARMED: HANDGUN,GAS STATION,False,False,711,4,1.0,5.0,08B,1152022.0,1854837.0,2018,03/30/2018 22:04,41.83145826,-87.75671931,"(41.83145826, -87.75671931)"
10001683,CW604031,09/25/2021 19:39,43XX S MADISON ST,1200,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,,True,True,113,24,27.0,74.0,07,1182306.0,1861337.0,2021,10/02/2021 19:39,41.80396704,-87.59613954,"(41.80396704, -87.59613954)"
10001684,XR198084,02/28/2020 20:19,27XX W CICERO AVE,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,1022,19,15.0,20.0,15,1193601.0,1866659.0,2020,03/06/2020 20:19,41.72824914,-87.78248553,"(41.72824914, -87.78248553)"
10001685,TP058226,12/15/2015 16:44,28XX N CHICAGO AVE,1020,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,True,True,1511,2,14.0,75.0,06,1150980.0,1910449.0,2015,12/21/2015 16:44,41.96054471,-87.59235751,"(41.96054471, -87.59235751)"
10001686,MI028144,09/02/2018 16:19,40XX S COTTAGE GROVE AVE,2830,CRIMINAL TRESPASS,TO RESIDENCE,PARKING LOT / GARAGE(NON.RESID.),False,False,1221,6,23.0,24.0,08B,1171736.0,1911453.0,2018,09/07/2018 16:19,41.83026825,-87.6901361,"(41.83026825, -87.6901361)"
10001687,EB557212,02/20/2017 16:06,58XX S WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,False,122,22,36.0,58.0,14,1161120.0,1875449.0,2017,03/01/2017 16:06,41.69652708,-87.52532777,"(41.69652708, -87.52532777)"
10001688,RW520245,04/17/2022 14:03,80XX N CHICAGO AVE,0650,MOTOR VEHICLE THEFT,AUTOMOBILE,BAR OR TAVERN,False,False,911,15,21.0,69.0,11,1165001.0,1914849.0,2022,05/15/2022 14:03,41.93115744,-87.50261811,"(41.93115744, -87.50261811)"
10001689,UB986157,05/10/2021 16:45,99XX E CHICAGO AVE,1240,NARCOTICS,POSS: HEROIN(WHITE),PARK PROPERTY,True,True,1111,15,35.0,60.0,10,1153928.0,1924375.0,2021,05/17/2021 16:45,41.78397303,-87.70494678,"(41.78397303, -87.70494678)"
10001690,QZ747463,05/31/2016 17:57,50XX N CHICAGO AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE(NON.RESID.),False,False,1111,3,47.0,24.0,02,1182407.0,1870865.0,2016,06/01/2016 17:57,41.79683696,-87.67821256,"(41.79683696, -87.67821256)"
10001691,DE882267,12/19/2022 15:37,58XX E ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,GAS STATION,False,False,611,1,45.0,17.0,09,1173692.0,1869713.0,2022,01/12/2023 15:37,41.69965006,-87.5552758,"(41.69965006, -87.5552758)"
10001692,JR326119,11/19/2015 19:41,73XX W PULASKI RD,0740,THEFT,THEFT OVER $500,RETAIL STORE,False,False,122,9,26.0,,03,1172744.0,1851292.0,2015,12/10/2015 19:41,41.80588433,-87.53351649,"(41.80588433, -87.53351649)"
10001693,EO108997,04/21/2022 20:01,89XX S CLARK ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,1211,11,18.0,1.0,11,1182488.0,1916889.0,2022,05/21/2022 20:01,41.9153636,-87.65516185,"(41.9153636, -87.65516185)"
10001694,WD157729,11/21/2018 18:33,7XX W DIVISION ST,0740,THEFT,THEFT OVER $500,SIDEWALK,False,False,121,11,35.0,39.0,16,1184296.0,1860370.0,2018,11/30/2018 18:33,41.90593198,-87.5061694,"(41.90593198, -87.5061694)"
10001695,ZE293654,07/03/2023 22:12,43XX W CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY AGGRAVATED,BAR OR TAVERN,True,True,711,15,14.0,36.0,05,1184144.0,1891506.0,2023,07/04/2023 22:12,41.90786906,-87.76914895,"(41.90786906, -87.76914895)"
10001696,NM198388,10/22/2016 21:54,1XX S CICERO AVE,0486,BATTERY,DOMESTIC BATTERY AGGRAVATED,GAS STATION,False,True,411,8,22.0,4.0,17,1163077.0,1881643.0,2016,11/19/2016 21:54,41.74458437,-87.51976726,"(41.74458437, -87.51976726)"
10001697,XV300064,07/04/2015 03:19,71XX E CHICAGO AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,True,False,621,24,10.0,28.0,06,1191376.0,1888286.0,2015,07/05/2015 03:19,41.70417047,-87.73217198,"(41.70417047, -87.73217198)"
10001698,MM338506,05/30/2018 17:38,21XX W FULLERTON AVE,5003,PUBLIC PEACE VIOLATION,DISORDERLY CONDUCT,PARK PROPERTY,False,False,221,17,35.0,42.0,26,1165759.0,1875659.0,2018,06/18/2018 17:38,41.95884968,-87.7118729,"(41.95884968, -87.7118729)"
10001699,WY469301,10/06/2021 06:21,15XX N CLARK ST,0620,BURGLARY,UNLAWFUL ENTRY,CONVENIENCE STORE,False,False,411,4,25.0,66.0,17,1183868.0,1870732.0,2021,10/15/2021 06:21,41.82689166,-87.57314769,"(41.82689166, -87.57314769)"
10001700,SX859405,11/28/2018 07:32,89XX S ASHLAND AVE,5003,PUBLIC PEACE VIOLATION,DISORDERLY CONDUCT,GROCERY FOOD STORE,False,False,321,9,24.0,53.0,09,1171097.0,1876457.0,2018,12/06/2018 07:32,41.78059346,-87.61982089,"(41.78059346, -87.61982089)"
10001701,YT666527,05/07/2018 11:19,37XX S FULLERTON AVE,0730,THEFT,SHOPLIFTING,PARK PROPERTY,False,False,2211,17,38.0,50.0,04A,1183612.0,1917816.0,2018,05/20/2018 11:19,41.84277492,-87.75508116,"(41.84277492, -87.75508116)"
10001702,YR576737,11/25/2019 20:58,19XX W FULLERTON AVE,0750,THEFT,THEFT $500 AND UNDER,CTA BUS,True,True,1221,7,9.0,1.0,16,1162550.0,1859171.0,2019,12/10/2019 20:58,41.71913887,-87.61485797,"(41.71913887, -87.61485797)"
10001703,JZ853885,07/27/2021 17:45,40XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,VEHICLE NON-COMMERCIAL,False,False,221,22,35.0,41.0,13,1165575.0,1861348.0,2021,08/25/2021 17:45,41.7765973,-87.68285713,"(41.7765973, -87.68285713)"
10001704,KW135044,12/24/2015 16:07,34XX W COTTAGE GROVE AVE,0730,THEFT,SHOPLIFTING,PARKING LOT / GARAGE(NON.RESID.),False,True,411,1,20.0,75.0,10,1198167.0,1893365.0,2015,12/26/2015 16:07,41.9173471,-87.53331482,"(41.9173471, -87.53331482)"
10001705,ZY629025,05/06/2019 11:47,11XX W BROADWAY,0460,BATTERY,SIMPLE,,False,False,912,18,11.0,29.0,20,1174261.0,1925839.0,2019,05/27/2019 11:47,41.93250445,-87.64918164,"(41.93250445, -87.64918164)"
10001706,VN433408,07/24/2016 13:45,14XX W COTTAGE GROVE AVE,0312,ROBBERY,ARMED: HANDGUN,RESTAURANT,True,False,221,7,25.0,12.0,14,1173711.0,1906593.0,2016,08/19/2016 13:45,41.84548137,-87.53469935,"(41.84548137, -87.53469935)"
10001707,QT760698,01/25/2022 13:46,94XX S BROADWAY,0510,ASSAULT,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,False,False,1611,4,28.0,55.0,07,1171973.0,1898267.0,2022,01/27/2022 13:46,41.81409776,-87.50612501,"(41.81409776, -87.50612501)"
10001708,NO497608,02/03/2022 13:28,10XX W MADISON ST,0650,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,412,24,19.0,17.0,13,1183726.0,1886169.0,2022,03/04/2022 13:28,41.82482593,-87.64265513,"(41.82482593, -87.64265513)"
10001709,HN572790,03/10/2021 18:07,96XX S MICHIGAN AVE,0312,ROBBERY,ARMED: HANDGUN,GAS STATION,True,True,411,22,10.0,18.0,18,1154841.0,1868472.0,2021,03/17/2021 18:07,41.77524934,-87.57337525,"(41.77524934, -87.57337525)"
10001710,WW768074,04/06/2023 13:00,96XX E MADISON ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2211,6,39.0,17.0,01A,1153396.0,1866730.0,2023,04/09/2023 13:00,41.87572644,-87.53360156,"(41.87572644, -87.53360156)"
10001711,XT781707,09/27/2019 19:39,72XX S CICERO AVE,0486,BATTERY,DOMESTIC BATTERY AGGRAVATED,CONVENIENCE STORE,True,True,1911,19,10.0,56.0,07,1150963.0,1904815.0,2019,10/05/2019 19:39,41.76157575,-87.79583399,"(41.76157575, -87.79583399)"
10001712,BQ759369,08/01/2018 16:32,24XX S CICERO AVE,1240,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT / GARAGE(NON.RESID.),False,False,1022,24,5.0,2.0,17,1189937.0,1921501.0,2018,08/05/2018 16:32,41.77653715,-87.53056549,"(41.77653715, -87.53056549)"
10001713,HY234153,01/30/2015 15:14,16XX N PULASKI RD,0730,THEFT,SHOPLIFTING,BAR OR TAVERN,False,False,712,5,42.0,64.0,08A,1181244.0,1910890.0,2015,02/04/2015 15:14,41.76110249,-87.78961468,"(41.76110249, -87.78961468)"
10001714,ZX071810,02/16/2017 06:38,91XX S CICERO AVE,0486,BATTERY,DOMESTIC BATTERY AGGRAVATED,PARK PROPERTY,False,True,2411,12,29.0,9.0,17,1186947.0,1885570.0,2017,02/19/2017 06:38,41.69318033,-87.60762947,"(41.69318033, -87.60762947)"
10001715,EP376009,02/23/2021 15:50,17XX N BROADWAY,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,STREET,False,False,2511,15,44.0,70.0,12,1171896.0,1864957.0,2021,03/10/2021 15:50,41.96788122,-87.609877,"(41.96788122, -87.609877)"
10001716,VH530367,11/12/2018 07:30,40XX W MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY AGGRAVATED,RESIDENCE,True,True,221,19,11.0,42.0,02,1175250.0,1852091.0,2018,11/26/2018 07:30,41.73559643,-87.56176212,"(41.73559643, -87.56176212)"
10001717,IQ860270,03/31/2015 21:53,30XX S PULASKI RD,0320,ROBBERY,STRONGARM - NO WEAPON,VEHICLE NON-COMMERCIAL,False,False,812,19,35.0,57.0,04A,1176110.0,1870345.0,2015,04/15/2015 21:53,,-87.53846941,"(41.73831916, -87.53846941)"
10001718,II283976,12/05/2015 19:53,13XX W WESTERN AVE,1110,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,PARKING LOT / GARAGE(NON.RESID.),False,False,1611,12,31.0,7.0,08A,1199763.0,1918231.0,2015,12/31/2015 19:53,41.84924157,-87.74979451,"(41.84924157, -87.74979451)"
10001719,IW463867,08/10/2017 09:14,66XX E CICERO AVE,0510,ASSAULT,AGGRAVATED: HANDGUN,OTHER,False,False,113,9,2.0,28.0,20,1154066.0,1859463.0,2017,08/12/2017 09:14,41.90058344,-87.63574288,"(41.90058344, -87.63574288)"
10001720,JO248681,09/02/2017 10:11,18XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,1011,22,14.0,68.0,05,1167050.0,1902614.0,2017,09/29/2017 10:11,41.79087885,-87.56727897,"(41.79087885, -87.56727897)"
10001721,UQ600777,08/30/2021 07:27,58XX W HALSTED ST,0460,BATTERY,SIMPLE,CTA BUS,False,True,221,24,11.0,6.0,01A,1196450.0,1871963.0,2021,09/03/2021 07:27,41.82602852,-87.52862521,"(41.82602852, -87.52862521)"
10001722,ZX601547,04/18/2022 19:54,85XX S CLARK ST,0750,THEFT,THEFT $500 AND UNDER,RESIDENCE,False,False,212,16,21.0,26.0,05,1177315.0,1858003.0,2022,05/08/2022 19:54,41.93516395,-87.51934822,"(41.93516395, -87.51934822)"
10001723,CH155079,07/11/2022 16:31,56XX E COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,RETAIL STORE,False,False,612,24,32.0,67.0,05,1196857.0,1853043.0,2022,07/23/2022 16:31,41.79392347,-87.61151772,"(41.79392347, -87.61151772)"
10001724,AF653598,05/05/2023 21:39,92XX S CICERO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,BAR OR TAVERN,False,False,912,5,1.0,45.0,10,1173265.0,1913222.0,2023,05/27/2023 21:39,41.93023158,-87.57775912,"(41.93023158, -87.57775912)"
